"id","building_id","car_type","time","temporary_parking_count","subscriptions_count","parking_rate","parked_count","created_at"
1629665,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-09 19:54:00",22,3,0.3125,25,"2024-11-04 09:10:14"
1629671,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-09 20:24:00",23,3,0.325,26,"2024-11-04 09:10:14"
1629677,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-09 20:54:00",27,3,0.375,30,"2024-11-04 09:10:14"
1629683,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-09 21:24:00",31,2,0.4125,33,"2024-11-04 09:10:14"
1629689,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-09 21:54:00",28,2,0.375,30,"2024-11-04 09:10:14"
1629695,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-09 22:24:00",29,2,0.3875,31,"2024-11-04 09:10:14"
1629701,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-09 22:54:00",26,3,0.3625,29,"2024-11-04 09:10:14"
1629707,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-09 23:24:00",24,3,0.3375,27,"2024-11-04 09:10:14"
1629714,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-09 23:54:00",26,3,0.3625,29,"2024-11-04 09:10:14"
1629720,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 00:24:00",23,3,0.325,26,"2024-11-04 09:10:14"
1629726,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 00:54:00",26,3,0.3625,29,"2024-11-04 09:10:14"
1629731,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 01:24:00",22,3,0.3125,25,"2024-11-04 09:10:14"
1629738,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 01:54:00",30,3,0.4125,33,"2024-11-04 09:10:14"
1629744,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 02:24:00",31,3,0.425,34,"2024-11-04 09:10:14"
1629751,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 02:54:00",28,3,0.3875,31,"2024-11-04 09:10:14"
1629757,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 03:24:00",23,3,0.325,26,"2024-11-04 09:10:14"
1629762,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 03:54:00",19,3,0.275,22,"2024-11-04 09:10:14"
1629769,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 04:24:00",15,3,0.225,18,"2024-11-04 09:10:14"
1629774,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 04:54:00",14,3,0.2125,17,"2024-11-04 09:10:15"
1629780,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 05:24:00",14,3,0.2125,17,"2024-11-04 09:10:15"
1629786,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 05:54:00",13,3,0.2,16,"2024-11-04 09:10:15"
1629791,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 06:24:00",10,3,0.1625,13,"2024-11-04 09:10:15"
1629797,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 06:54:00",9,3,0.15,12,"2024-11-04 09:10:15"
1629804,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 07:24:00",7,3,0.125,10,"2024-11-04 09:10:15"
1629811,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 07:54:00",6,4,0.125,10,"2024-11-04 09:10:15"
1629817,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 08:24:00",6,4,0.125,10,"2024-11-04 09:10:15"
1629823,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 08:54:00",5,4,0.1125,9,"2024-11-04 09:10:15"
1629830,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 09:24:00",5,4,0.1125,9,"2024-11-04 09:10:15"
1629835,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 09:54:00",5,4,0.1125,9,"2024-11-04 09:10:15"
1629838,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 10:24:00",5,4,0.1125,9,"2024-11-04 09:10:15"
1629846,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 10:54:00",5,4,0.1125,9,"2024-11-04 09:10:15"
1629854,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 11:24:00",5,4,0.1125,9,"2024-11-04 09:10:15"
1629859,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 11:54:00",5,4,0.1125,9,"2024-11-04 09:10:15"
1629865,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 12:24:00",5,4,0.1125,9,"2024-11-04 09:10:15"
1629871,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 12:54:00",5,4,0.1125,9,"2024-11-04 09:10:15"
1629878,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 13:24:00",5,4,0.1125,9,"2024-11-04 09:10:15"
1629883,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 13:54:00",5,4,0.1125,9,"2024-11-04 09:10:15"
1629890,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 14:24:00",5,4,0.1125,9,"2024-11-04 09:10:15"
1629895,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 14:54:00",6,4,0.125,10,"2024-11-04 09:10:15"
1629901,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 15:24:00",10,4,0.175,14,"2024-11-04 09:10:15"
1629907,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 15:54:00",18,4,0.275,22,"2024-11-04 09:10:15"
1629914,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 16:24:00",24,5,0.3625,29,"2024-11-04 09:10:15"
1629918,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 16:54:00",31,5,0.45,36,"2024-11-04 09:10:15"
1629924,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 17:24:00",38,5,0.5375,43,"2024-11-04 09:10:15"
1629930,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 17:54:00",44,4,0.6,48,"2024-11-04 09:10:15"
1629934,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 18:24:00",45,4,0.6125,49,"2024-11-04 09:10:15"
1629942,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 18:54:00",50,4,0.675,54,"2024-11-04 09:10:15"
1629946,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 19:24:00",60,5,0.8125,65,"2024-11-04 09:10:15"
1629956,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 19:54:00",53,5,0.725,58,"2024-11-04 09:10:15"
1629961,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 20:24:00",56,5,0.7625,61,"2024-11-04 09:10:15"
1629967,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 20:54:00",59,5,0.8,64,"2024-11-04 09:10:15"
1629972,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 21:24:00",60,5,0.8125,65,"2024-11-04 09:10:15"
1629980,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 21:54:00",55,6,0.7625,61,"2024-11-04 09:10:15"
1629985,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 22:24:00",51,4,0.6875,55,"2024-11-04 09:10:15"
1629990,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 22:54:00",52,4,0.7,56,"2024-11-04 09:10:15"
1629996,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 23:24:00",52,4,0.7,56,"2024-11-04 09:10:15"
1630004,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-10 23:54:00",52,4,0.7,56,"2024-11-04 09:10:15"
1630009,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 00:24:00",49,2,0.6375,51,"2024-11-04 09:10:15"
1630014,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 00:54:00",43,2,0.5625,45,"2024-11-04 09:10:15"
1630020,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 01:24:00",39,3,0.525,42,"2024-11-04 09:10:15"
1630026,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 01:54:00",38,3,0.5125,41,"2024-11-04 09:10:15"
1630034,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 02:24:00",30,4,0.425,34,"2024-11-04 09:10:15"
1630040,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 02:54:00",34,4,0.475,38,"2024-11-04 09:10:15"
1630046,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 03:24:00",34,6,0.5,40,"2024-11-04 09:10:15"
1630052,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 03:54:00",33,6,0.4875,39,"2024-11-04 09:10:15"
1630057,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 04:24:00",27,6,0.4125,33,"2024-11-04 09:10:15"
1630063,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 04:54:00",23,6,0.3625,29,"2024-11-04 09:10:15"
1630069,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 05:24:00",19,6,0.3125,25,"2024-11-04 09:10:15"
1630075,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 05:54:00",16,5,0.2625,21,"2024-11-04 09:10:15"
1630078,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 06:24:00",15,5,0.25,20,"2024-11-04 09:10:15"
1630087,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 06:54:00",14,4,0.225,18,"2024-11-04 09:10:15"
1630093,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 07:24:00",11,4,0.1875,15,"2024-11-04 09:10:15"
1630100,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 07:54:00",8,4,0.15,12,"2024-11-04 09:10:15"
1630106,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 08:24:00",7,4,0.1375,11,"2024-11-04 09:10:15"
1630109,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 08:54:00",4,5,0.1125,9,"2024-11-04 09:10:15"
1630118,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 09:24:00",4,6,0.125,10,"2024-11-04 09:10:15"
1630124,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 09:54:00",4,5,0.1125,9,"2024-11-04 09:10:15"
1630130,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 10:24:00",4,5,0.1125,9,"2024-11-04 09:10:15"
1630137,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 10:54:00",4,5,0.1125,9,"2024-11-04 09:10:15"
1630143,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 11:24:00",4,5,0.1125,9,"2024-11-04 09:10:15"
1630146,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 11:54:00",4,5,0.1125,9,"2024-11-04 09:10:15"
1630155,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 12:24:00",4,5,0.1125,9,"2024-11-04 09:10:15"
1630157,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 12:54:00",4,5,0.1125,9,"2024-11-04 09:10:15"
1630163,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 13:24:00",4,5,0.1125,9,"2024-11-04 09:10:16"
1630168,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 13:54:00",4,5,0.1125,9,"2024-11-04 09:10:16"
1630174,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 14:24:00",4,5,0.1125,9,"2024-11-04 09:10:16"
1630180,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 14:54:00",4,5,0.1125,9,"2024-11-04 09:10:16"
1630186,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 15:24:00",4,5,0.1125,9,"2024-11-04 09:10:16"
1630192,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 15:54:00",7,5,0.15,12,"2024-11-04 09:10:16"
1630198,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 16:24:00",7,5,0.15,12,"2024-11-04 09:10:16"
1630204,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 16:54:00",12,5,0.2125,17,"2024-11-04 09:10:16"
1630210,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 17:24:00",14,5,0.2375,19,"2024-11-04 09:10:16"
1630216,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 17:54:00",15,5,0.25,20,"2024-11-04 09:10:16"
1630222,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 18:24:00",20,5,0.3125,25,"2024-11-04 09:10:16"
1630228,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 18:54:00",18,4,0.275,22,"2024-11-04 09:10:16"
1630234,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 19:24:00",19,4,0.2875,23,"2024-11-04 09:10:16"
1630240,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 19:54:00",24,4,0.35,28,"2024-11-04 09:10:16"
1630243,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 20:24:00",24,4,0.35,28,"2024-11-04 09:10:16"
1630249,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 20:54:00",26,4,0.375,30,"2024-11-04 09:10:16"
1630255,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 21:24:00",32,3,0.4375,35,"2024-11-04 09:10:16"
1630261,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 21:54:00",32,2,0.425,34,"2024-11-04 09:10:16"
1630267,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 22:24:00",30,4,0.425,34,"2024-11-04 09:10:16"
1630273,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 22:54:00",24,5,0.3625,29,"2024-11-04 09:10:16"
1630279,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 23:24:00",22,4,0.325,26,"2024-11-04 09:10:16"
1630283,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-11 23:54:00",25,4,0.3625,29,"2024-11-04 09:10:16"
1630290,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 00:24:00",27,3,0.375,30,"2024-11-04 09:10:16"
1630292,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 00:54:00",25,3,0.35,28,"2024-11-04 09:10:16"
1630298,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 01:24:00",21,3,0.3,24,"2024-11-04 09:10:16"
1630304,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 01:54:00",20,4,0.3,24,"2024-11-04 09:10:16"
1630310,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 02:24:00",20,4,0.3,24,"2024-11-04 09:10:16"
1630316,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 02:54:00",26,4,0.375,30,"2024-11-04 09:10:16"
1630322,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 03:24:00",32,4,0.45,36,"2024-11-04 09:10:16"
1630328,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 03:54:00",29,4,0.4125,33,"2024-11-04 09:10:16"
1630334,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 04:24:00",22,4,0.325,26,"2024-11-04 09:10:16"
1630340,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 04:54:00",20,4,0.3,24,"2024-11-04 09:10:16"
1630346,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 05:24:00",12,4,0.2,16,"2024-11-04 09:10:16"
1630352,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 05:54:00",9,4,0.1625,13,"2024-11-04 09:10:16"
1630359,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 06:24:00",8,4,0.15,12,"2024-11-04 09:10:16"
1630364,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 06:54:00",10,3,0.1625,13,"2024-11-04 09:10:16"
1630371,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 07:24:00",8,3,0.1375,11,"2024-11-04 09:10:16"
1630377,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 07:54:00",8,3,0.1375,11,"2024-11-04 09:10:16"
1630383,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 08:24:00",7,3,0.125,10,"2024-11-04 09:10:16"
1630389,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 08:54:00",6,3,0.1125,9,"2024-11-04 09:10:16"
1630395,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 09:24:00",6,3,0.1125,9,"2024-11-04 09:10:16"
1630401,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 09:54:00",6,4,0.125,10,"2024-11-04 09:10:16"
1630405,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 10:24:00",5,4,0.1125,9,"2024-11-04 09:10:16"
1630413,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 10:54:00",5,4,0.1125,9,"2024-11-04 09:10:16"
1630416,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 11:24:00",5,4,0.1125,9,"2024-11-04 09:10:16"
1630425,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 11:54:00",5,4,0.1125,9,"2024-11-04 09:10:16"
1630430,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 12:24:00",5,4,0.1125,9,"2024-11-04 09:10:16"
1630437,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 12:54:00",5,4,0.1125,9,"2024-11-04 09:10:16"
1630444,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 13:24:00",5,4,0.1125,9,"2024-11-04 09:10:16"
1630451,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 13:54:00",5,4,0.1125,9,"2024-11-04 09:10:16"
1630456,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 14:24:00",5,4,0.1125,9,"2024-11-04 09:10:16"
1630460,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 14:54:00",5,4,0.1125,9,"2024-11-04 09:10:16"
1630465,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 15:24:00",6,4,0.125,10,"2024-11-04 09:10:16"
1630472,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 15:54:00",9,4,0.1625,13,"2024-11-04 09:10:16"
1630477,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 16:24:00",10,4,0.175,14,"2024-11-04 09:10:16"
1630486,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 16:54:00",10,4,0.175,14,"2024-11-04 09:10:16"
1630491,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 17:24:00",15,4,0.2375,19,"2024-11-04 09:10:16"
1630498,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 17:54:00",19,4,0.2875,23,"2024-11-04 09:10:16"
1630505,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 18:24:00",23,3,0.325,26,"2024-11-04 09:10:16"
1630510,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 18:54:00",28,3,0.3875,31,"2024-11-04 09:10:16"
1630516,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 19:24:00",33,3,0.45,36,"2024-11-04 09:10:16"
1630523,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 19:54:00",34,3,0.4625,37,"2024-11-04 09:10:16"
1630529,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 20:24:00",37,4,0.5125,41,"2024-11-04 09:10:16"
1630535,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 20:54:00",36,4,0.5,40,"2024-11-04 09:10:16"
1630541,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 21:24:00",42,4,0.575,46,"2024-11-04 09:10:16"
1630544,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 21:54:00",45,4,0.6125,49,"2024-11-04 09:10:16"
1630550,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 22:24:00",46,4,0.625,50,"2024-11-04 09:10:16"
1630556,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 22:54:00",47,4,0.6375,51,"2024-11-04 09:10:16"
1630562,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 23:24:00",42,4,0.575,46,"2024-11-04 09:10:16"
1630570,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-12 23:54:00",43,4,0.5875,47,"2024-11-04 09:10:16"
1630576,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 00:24:00",36,4,0.5,40,"2024-11-04 09:10:16"
1630582,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 00:54:00",33,4,0.4625,37,"2024-11-04 09:10:16"
1630588,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 01:24:00",22,5,0.3375,27,"2024-11-04 09:10:16"
1630594,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 01:54:00",17,5,0.275,22,"2024-11-04 09:10:17"
1630600,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 02:24:00",19,5,0.3,24,"2024-11-04 09:10:17"
1630606,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 02:54:00",21,5,0.325,26,"2024-11-04 09:10:17"
1630610,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 03:24:00",20,5,0.3125,25,"2024-11-04 09:10:17"
1630618,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 03:54:00",20,4,0.3,24,"2024-11-04 09:10:17"
1630624,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 04:24:00",15,4,0.2375,19,"2024-11-04 09:10:17"
1630628,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 04:54:00",14,4,0.225,18,"2024-11-04 09:10:17"
1630634,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 05:24:00",11,4,0.1875,15,"2024-11-04 09:10:17"
1630642,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 05:54:00",12,4,0.2,16,"2024-11-04 09:10:17"
1630647,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 06:24:00",12,4,0.2,16,"2024-11-04 09:10:17"
1630653,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 06:54:00",10,4,0.175,14,"2024-11-04 09:10:17"
1630660,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 07:24:00",9,4,0.1625,13,"2024-11-04 09:10:17"
1630664,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 07:54:00",7,4,0.1375,11,"2024-11-04 09:10:17"
1630670,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 08:24:00",5,4,0.1125,9,"2024-11-04 09:10:17"
1630675,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 08:54:00",5,4,0.1125,9,"2024-11-04 09:10:17"
1630684,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 09:24:00",5,5,0.125,10,"2024-11-04 09:10:17"
1630688,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 09:54:00",5,5,0.125,10,"2024-11-04 09:10:17"
1630694,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 10:24:00",5,5,0.125,10,"2024-11-04 09:10:17"
1630698,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 10:54:00",5,5,0.125,10,"2024-11-04 09:10:17"
1630706,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 11:24:00",5,5,0.125,10,"2024-11-04 09:10:17"
1630712,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 11:54:00",5,5,0.125,10,"2024-11-04 09:10:17"
1630717,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 12:24:00",5,5,0.125,10,"2024-11-04 09:10:17"
1630721,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 12:54:00",6,4,0.125,10,"2024-11-04 09:10:17"
1630727,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 13:24:00",6,4,0.125,10,"2024-11-04 09:10:17"
1630733,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 13:54:00",6,4,0.125,10,"2024-11-04 09:10:17"
1630739,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 14:24:00",6,4,0.125,10,"2024-11-04 09:10:17"
1630745,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 14:54:00",7,4,0.1375,11,"2024-11-04 09:10:17"
1630751,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 15:24:00",7,4,0.1375,11,"2024-11-04 09:10:17"
1630757,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 15:54:00",12,4,0.2,16,"2024-11-04 09:10:17"
1630761,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 16:24:00",17,5,0.275,22,"2024-11-04 09:10:17"
1630766,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 16:54:00",27,3,0.375,30,"2024-11-04 09:10:17"
1630774,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 17:24:00",38,3,0.5125,41,"2024-11-04 09:10:17"
1630779,"648a611c-3bbc-4bbc-b088-7a6b7c121c70","car","2024-10-13 17:54:00",44,4,0.6,48,"2024-11-04 09:10:17"
